"","id","country","location","latitude","longitude","month","year","depth","bleaching_severity","coral_family","coral_species","water_temperature"
"5472",7026,"French Polynesia","Bora Bora",-16.51,-151.76,5,2009,"1","High","","","Air temp 28 Deg C, water temp 28 deg C"
"5473",2222,"French Polynesia","Bora Bora ( Vavau )",-16.5,-151.75,NA,1998,"","Low","","",""
"5474",7027,"French Polynesia","Bora Bora , Society archipelago",-16.53,-151.73,5,2009,"1.8","High","","","Air temp 29  Deg C, Water temp 28 Deg C"
"5475",7024,"French Polynesia","Bora Bora , Society archipelago",-16.54,-151.75,6,2009,"2","High","","","Air temp 29 Deg C,  water temp 27 Deg C"
"5476",7082,"French Polynesia","Bora Bora , Society archipelago",-16.53,-151.77,12,2008,"1.5","No Bleaching","","","Air temp 25 Deg C, Water temp 25 Deg C"
"5477",7014,"French Polynesia","Bora Bora Society archipelago",-16.55,-151.78,3,2009,"1","High","","","Air temp 31 Deg C, water temp  29 Deg c"
"5478",7016,"French Polynesia","Bora Bora,",-16.54,-151.79,6,2009,"1.3","High","","","Air temp 29 Deg C,  Water temp 29 Deg"
"5479",7029,"French Polynesia","Bora Bora,  Society archipelago",-16.53,-151.73,5,2009,"2.2","High","","","Air temp 26 Deg C, Water temp  28 Deg C"
"5480",7015,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.7,3,2009,"1","Severity Unknown","","","Air temp 31 Deg C, water temp 29 Deg C"
"5481",7010,"French Polynesia","Bora Bora, Society archipelago",-16.49,-151.71,5,2009,"2.8","High","","","Air temp 28 Deg C, Water temp 26 Deg C"
"5482",7005,"French Polynesia","Bora Bora, Society archipelago",-16.53,-151.77,5,2009,"1.5","High","","","Air temperature 25 Deg C, Water temp 25 Deg C"
"5483",7006,"French Polynesia","Bora Bora, Society archipelago",-16.48,-151.72,5,2009,"1","High","","","Air temp 29 Deg C, Water temp 29 Deg C"
"5484",7083,"French Polynesia","Bora Bora, Society archipelago",-16.48,-151.72,12,2008,"1","No Bleaching","","","Air temp 29 Deg C, Water temp 31 Deg C"
"5485",7079,"French Polynesia","Bora Bora, Society archipelago",-16.53,-151.73,11,2008,"2.2","No Bleaching","","","Air temp 27 Deg C, Water temp 27 Deg C"
"5486",7088,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.78,9,2008,"1","No Bleaching","","","Air temp 27 Deg C, Water temp 25 Deg C"
"5487",7089,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.7,10,2008,"1","No Bleaching","","","Air temp 28 Deg C, Water temp 27 Deg C"
"5488",7097,"French Polynesia","Bora Bora, Society archipelago",-16.54,-151.75,1,2008,"2","No Bleaching","","","Air temp 27 Deg C, Water temp 27 Deg C"
"5489",7099,"French Polynesia","Bora Bora, Society archipelago",-16.53,-151.73,11,2008,"1.8","No Bleaching","","","Air temp 27 Deg C, Water temp 26.5 Deg C"
"5490",7085,"French Polynesia","Bora Bora, Society archipelago",-16.49,-151.71,11,2008,"2.8","No Bleaching","","","Air temp 31 Deg C, Water temp 28 Deg C"
"5491",7173,"French Polynesia","Bora Bora, Society archipelago",-16.55,-151.7,4,2007,"1","High","","","Air temperature 32 Deg C, water temperature 30 Deg C."
"5492",7174,"French Polynesia","Bora Bora, Society archipelago",-16.49,-151.71,5,2007,"2.8","High","","","Air temperature 29 Deg C, water temperature 28 Deg C."
"5493",7179,"French Polynesia","Bora Bora, Society archipelago",-16.54,-151.75,5,2007,"2","High","","","Air temperature 29 Deg C, water temperature 29 Deg C."
"5494",2265,"French Polynesia","Faaa",-17.5413333333333,-149.619333333333,3,1994,"3-5","High","","",""
"5495",2239,"French Polynesia","French Polynesia",-17,-143,2,1991,"","High","","",""
"5496",6735,"French Polynesia","Haapiti, Moorea",-17.515618,-149.91941,4,2007,"","Medium","","Cyphastrea, Pocillopora, Astreopora, Leptastrea, Montipora and Leptoseris, Porites, Pavona, Leptastrea, Leptoseris, Acropora, Montastrea, Montipora, Pavona, Pocillopora, Porites
and Fungia",""
"5497",6742,"French Polynesia","Hikueru Atoll",-17.591819,-142.551706,9,1995,"0.5-5m","Severity Unknown","","Porites, Leptastrea",""
"5498",6743,"French Polynesia","Hikueru Atoll",-17.545831,-142.666477,9,1995,"0.5-5m","Severity Unknown","","Porites, Platygyra, Lepastrea",""
"5499",6744,"French Polynesia","Hikueru Atoll",-17.542679,-142.65935,9,1995,"0.5-5m","Severity Unknown","","Pocillopora, Porites, Leptastrea",""
"5500",6745,"French Polynesia","Hikueru Atoll",-17.541273,-142.62881,9,1995,"0.5-5m","Severity Unknown","","Porites, Favia, Leptastrea",""
"5501",6746,"French Polynesia","Hikueru Atoll",-17.629862,-142.571099,9,1995,"0.5-5m","Severity Unknown","","Pocillopora, Acropora, Fungia, Porites, Favia, Leptastrea, Lobophyllia",""
"5502",6747,"French Polynesia","Hikueru Atoll",-17.615326,-142.640503,9,1995,"0.5-5m","Severity Unknown","","Pocillopora, Fungia, Porites, Platygyra, Leptastrea",""
"5503",6748,"French Polynesia","Hikueru Atoll",-17.600178,-142.610513,9,1995,"0.5-5m","Severity Unknown","","Pocillopora, Acropora, Fungia, Porites, Favia, Leptastrea, Acanthastrea, Lobophyllia, Platygyra",""
"5504",6749,"French Polynesia","Hikueru Atoll",-17.581545,-142.618291,9,1995,"05-5m","Severity Unknown","","Pocillopora, Acropora, Fungia, Porites, Favia, Leptastrea, Lobophyllia, Acanthastrea, Platygyra",""
"5505",2264,"French Polynesia","Hitia'a",-17.6,-149.3,3,1994,"","Medium","","",""
"5506",197,"French Polynesia","Manihi, French Polynesia",-14.4029,-145.8569,NA,1998,"","Medium","","",""
"5507",7075,"French Polynesia","Manihi, Tuamotu Archipelago",-14,-147,5,2008,"5","No Bleaching","","","Air temp 29 Deg C, Water temp 29 Deg C"
"5508",7025,"French Polynesia","Moorea",-17.48,-149.8,4,2009,"2","No Bleaching","","","Air temp 28 Deg C, Water temp  27 Deg C."
"5509",7191,"French Polynesia","Moorea",-17,-149,2,2007,"1.5","No Bleaching","","","Air temperature  28 Deg C,   water temperature 26 Deg C,"
"5510",2254,"French Polynesia","Moorea",-17.575,-149.783333333333,NA,1987,"","Severity Unknown","","",""
"5511",2255,"French Polynesia","Moorea",-17.575,-149.783333333333,3,1991,"14","High","","",""
"5512",2259,"French Polynesia","Moorea",-17.575,-149.783333333333,4,1994,"","High","","",""
"5513",2260,"French Polynesia","Moorea",-17.575,-149.783333333333,2,1996,"9.00","Medium","","",""
"5514",2261,"French Polynesia","Moorea",-17.575,-149.783333333333,NA,1991,"","Low","","",""
"5515",7169,"French Polynesia","Moorea , Society Archipelago",-17.5,-149.76,11,2007,"2","No Bleaching","","","Air temperature 27 Deg C, water temperature 26 Deg C."
"5516",7076,"French Polynesia","Moorea , Society Archipelago",-17,-149,7,2008,"1.5","No Bleaching","","","Air temp 28 Deg C, Water temp 26 Deg C"
"5517",194,"French Polynesia","Moorea, French Polynesia",-17.4976,-149.9163,NA,1994,"","Low","","",""
"5518",7171,"French Polynesia","Moorea, Society Arcipelago",-17.49,-149.91,6,2007,"2","No Bleaching","","","Air temperature 28 Deg C, water temperature 28 Deg C."
"5519",638,"French Polynesia","Motu Nuhi, Rangiroa Atoll",-15,-147.6,NA,1998,"","Medium","","","28.8c"
"5520",640,"French Polynesia","Motu Tetaa, Rangiroa Atoll",-15.2,-147.7,NA,1998,"","Medium","","","28.8c"
"5521",639,"French Polynesia","Motu Tivaru, Rangiroa Atoll",-14.95,-147.8,NA,1998,"","Medium","","","28.8c"
"5522",2206,"French Polynesia","Rangiroa Atoll",-15.1666666666667,-147.666666666667,3,1994,"","Low","","",""
"5523",196,"French Polynesia","Rangiroa, French Polynesia",-14.9863,-147.5999,NA,1998,"","Medium","","",""
"5524",7070,"French Polynesia","Rangiroa, Tuamotu Archipelago",-14.65,-147.64,2,2008,"1.5","No Bleaching","","","Air temp 35 Deg C, Water temp 32 Deg C"
"5525",2266,"French Polynesia","Society Islands",-17,-151,3,1991,"","High","","",""
"5526",2267,"French Polynesia","Society Islands",-17,-151,NA,1994,"","Severity Unknown","","",""
"5527",2262,"French Polynesia","Tahiti",-17.6666666666667,-149.45,3,1994,"8","Medium","","",""
"5528",3885,"French Polynesia","Tahiti - Pointe de Pecheurs: zone 1",-17.625,-149.263,4,2002,"2-4m","Medium","","",""
"5529",3886,"French Polynesia","Tahiti - Pointe de Pecheurs: zone 2",-17.625,-149.263,4,2002,"0-2","Medium","","Branching forms are small (diameter<30cm) and more heavily impacted ; Encrusing forms abundant but occasional bleaching.",""
"5530",3884,"French Polynesia","Tahiti - Punaauia PK 18",-17.644,-149.237,4,2002,"0-4m","Low","","small (<20cm diameter) branching colonies (Acorporids, Pocillopra) and encrusting Montipora; No bleaching on MAssive Porites (largest 25% of massive corals is ~2meters); total cover - 1-10%",""
"5531",3883,"French Polynesia","Tahiti - Trou du Souffleru",-17.455,-149.075,4,2002,"","Medium","","Bleaching occur mostly
for tabular Acroporid forms, ~10-30% of colonies were bleached,",""
"5532",7077,"French Polynesia","Tahiti, Society Archipelago",-17.56,-149.61,3,2008,"10","No Bleaching","","","Air temp 33  Deg C, Water temp 28 Deg C"
"5533",7072,"French Polynesia","Tahiti, Society Archipelago",-17.66,-149.61,11,2008,"2","No Bleaching","","","Air temp 30 Deg C, Water temp 28 Deg C"
"5534",7030,"French Polynesia","Tahiti, Society Archipelago",-17.52,-149.6,2,2009,"10","No Bleaching","","","Air temp 29 Deg C, water temp 29 Deg C."
"5535",7168,"French Polynesia","Tahiti, Society Archipelago",-17.72,149.59,9,2007,"1.5","No Bleaching","","","Air temperature 30 Deg C, water temperature 27 Deg C."
"5536",2144,"French Polynesia","Takapoto",-14.5833333333333,-145.216666666667,NA,1998,"","Medium","","",""
"5537",195,"French Polynesia","Takapoto, French Polynesia",-14.6606,-145.1757,NA,1998,"","Low","","",""
"5538",2253,"French Polynesia","Tiahura",-17.5,-149.916666666667,3,1994,"2-3","Low","","",""
"5539",6736,"French Polynesia","Tiahura, Moorea",-17.484315,-149.901523,4,2002,"","Medium","","Cyphastrea, Pocillopora, Astreopora, Leptastrea, Montipora and Leptoseris, Montipora, Herpolitha, Sandalolitha, Acropora, Montastrea, and Favia",""
"5540",772,"French Polynesia","Tikehau",-15,-148.1667,NA,1998,"","Low","","",""
"5541",7073,"French Polynesia","Tuamotu Archipelago",-16.09,-151.74,9,2008,"10","No Bleaching","","","Air temp 29 Deg C, Water temp 29 Deg C"
"5542",7071,"French Polynesia","Tubuai Austral Archipelago",-23.41,-149.45,10,2008,"1","No Bleaching","","","Air temp 22 Deg C, Water temp 22 Deg C"
"5543",6737,"French Polynesia","Vaipahu, Moorea",-17.479435,-149.837281,4,2002,"","Medium","","Cyphastrea, Pocillopora, Astreopora, Leptastrea, Montipora and Leptoseris, Montipora, Herpolitha, Sandalolitha, Acropora, Montastrea, and Favia",""
"5544",2606,"Kiribati","Kanton and Orona, Phoenix Island, Kiribati.",-4,173,7,2002,"","Low","Acroporidae, Faviidae","Acropora sp. Echinopora sp.","30C"
"5545",750,"Kiribati","Kiribati",5,170,NA,2000,"","Low","","",""
"5546",576,"New Zealand","Niue",-19.0333,-169.8667,NA,1999,"","Low","","",""
"5547",497,"Tonga","Ha'apai group",-19.7833,-174.45,3,2000,"","Low","","",""
"5548",751,"Tonga","Tonga",-20,-175,NA,2000,"","High","","Goniastrea, Platygyra",""
"5549",496,"Tonga","Tongatapu",-21.1667,-175.1667,3,2000,"","Low","","",""
"5550",7167,"Fiji","",-16.82,179.24,12,2007,"6","Severity Unknown","","Sinnularia sp","Air temperature 25.8 Deg C, water temperature 25.8 Deg C."
"5551",54565,"Fiji","",-16.81525,179.241777777778,NA,2005,"6.7","Severity Unknown","","","25"
"5552",54566,"Fiji","",-16.81525,179.241777777778,NA,2005,"20","Severity Unknown","","","25"
"5553",54549,"Fiji","",-16.81525,179.241777777778,NA,2006,"5","Severity Unknown","","","27"
"5554",54550,"Fiji","",-16.81525,179.241777777778,NA,2006,"13.3","Severity Unknown","","","27"
"5555",54553,"Fiji","",-16.8335,179.265,NA,2006,"4","Low","","",""
"5556",54554,"Fiji","",-16.8335,179.265,NA,2006,"8","No Bleaching","","",""
"5557",54497,"Fiji","",-16.81525,179.241777777778,NA,2008,"8.3","Severity Unknown","","",""
"5558",54528,"Fiji","",-16.81525,179.241777777778,NA,2007,"6","Severity Unknown","","","25.8"
"5559",54529,"Fiji","",-16.81525,179.241777777778,NA,2007,"12","Severity Unknown","","","26.6"
"5560",54750,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"5","Severity Unknown","","",""
"5561",54751,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"5","Severity Unknown","","",""
"5562",54752,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"5","Severity Unknown","","",""
"5563",54753,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"5","Severity Unknown","","",""
"5564",54754,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"10","Severity Unknown","","",""
"5565",54755,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"10","Severity Unknown","","",""
"5566",54756,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"10","Severity Unknown","","",""
"5567",54757,"Fiji","",-16.8391111111111,178.273888888889,NA,2003,"10","Severity Unknown","","",""
"5568",54758,"Fiji","",-16.8291388888889,178.274,NA,2003,"5","Severity Unknown","","",""
"5569",54759,"Fiji","",-16.8291388888889,178.274,NA,2003,"5","Severity Unknown","","",""
"5570",54760,"Fiji","",-16.8291388888889,178.274,NA,2003,"5","Severity Unknown","","",""
"5571",54761,"Fiji","",-16.8291388888889,178.274,NA,2003,"5","Severity Unknown","","",""
"5572",54762,"Fiji","",-16.8291388888889,178.274,NA,2003,"10","Severity Unknown","","",""
"5573",54763,"Fiji","",-16.8291388888889,178.274,NA,2003,"10","Severity Unknown","","",""
"5574",54764,"Fiji","",-16.8291388888889,178.274,NA,2003,"10","Severity Unknown","","",""
"5575",54765,"Fiji","",-16.8291388888889,178.274,NA,2003,"10","Severity Unknown","","",""
"5576",54766,"Fiji","",-16.8073888888889,178.275611111111,NA,2003,"5","Severity Unknown","","",""
"5577",54767,"Fiji","",-16.8073888888889,178.275611111111,NA,2003,"5","Severity Unknown","","",""
"5578",54768,"Fiji","",-16.8073888888889,178.275611111111,NA,2003,"5","Severity Unknown","","",""
"5579",54769,"Fiji","",-16.8073888888889,178.275611111111,NA,2003,"10","Severity Unknown","","",""
"5580",54770,"Fiji","",-16.8073888888889,178.275611111111,NA,2003,"10","Severity Unknown","","",""
"5581",54771,"Fiji","",-16.8073888888889,178.275611111111,NA,2003,"10","Severity Unknown","","",""
"5582",54772,"Fiji","",-16.7940277777778,178.293888888889,NA,2003,"5","Severity Unknown","","",""
"5583",54773,"Fiji","",-16.7940277777778,178.293888888889,NA,2003,"5","Severity Unknown","","",""
"5584",54774,"Fiji","",-16.7940277777778,178.293888888889,NA,2003,"5","Severity Unknown","","",""
"5585",54775,"Fiji","",-16.7940277777778,178.293888888889,NA,2003,"10","Severity Unknown","","",""
"5586",54776,"Fiji","",-16.7940277777778,178.293888888889,NA,2003,"10","Severity Unknown","","",""
"5587",54777,"Fiji","",-16.7940277777778,178.293888888889,NA,2003,"10","Severity Unknown","","",""
"5588",54778,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"5","Severity Unknown","","",""
"5589",54779,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"5","Severity Unknown","","",""
"5590",54780,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"5","Severity Unknown","","",""
"5591",54781,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"5","Severity Unknown","","",""
"5592",54782,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"10","Severity Unknown","","",""
"5593",54783,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"10","Severity Unknown","","",""
"5594",54784,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"10","Severity Unknown","","",""
"5595",54785,"Fiji","",-16.8408611111111,178.298083333333,NA,2003,"10","Severity Unknown","","",""
"5596",54786,"Fiji","",-16.8385,178.305083333333,NA,2003,"5","Severity Unknown","","",""
"5597",54787,"Fiji","",-16.8385,178.305083333333,NA,2003,"5","Severity Unknown","","",""
"5598",54788,"Fiji","",-16.8385,178.305083333333,NA,2003,"10","Severity Unknown","","",""
"5599",54789,"Fiji","",-16.8385,178.305083333333,NA,2003,"10","Severity Unknown","","",""
"5600",54790,"Fiji","",-16.7965833333333,178.308611111111,NA,2003,"5","Severity Unknown","","",""
"5601",54791,"Fiji","",-16.7965833333333,178.308611111111,NA,2003,"5","Severity Unknown","","",""
"5602",54792,"Fiji","",-16.7965833333333,178.308611111111,NA,2003,"10","Severity Unknown","","",""
"5603",54793,"Fiji","",-16.7965833333333,178.308611111111,NA,2003,"10","Severity Unknown","","",""
"5604",54794,"Fiji","",-16.8396944444444,178.311055555556,NA,2003,"5","Severity Unknown","","",""
"5605",54795,"Fiji","",-16.8396944444444,178.311055555556,NA,2003,"5","Severity Unknown","","",""
"5606",54796,"Fiji","",-16.8396944444444,178.311055555556,NA,2003,"5","Severity Unknown","","",""
"5607",54797,"Fiji","",-16.8396944444444,178.311055555556,NA,2003,"10","Severity Unknown","","",""
"5608",54798,"Fiji","",-16.8396944444444,178.311055555556,NA,2003,"10","Severity Unknown","","",""
"5609",54799,"Fiji","",-16.8396944444444,178.311055555556,NA,2003,"10","Severity Unknown","","",""
"5610",54800,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"5","Severity Unknown","","",""
"5611",54801,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"5","Severity Unknown","","",""
"5612",54802,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"5","Severity Unknown","","",""
"5613",54803,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"5","Severity Unknown","","",""
"5614",54804,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"10","Severity Unknown","","",""
"5615",54805,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"10","Severity Unknown","","",""
"5616",54806,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"10","Severity Unknown","","",""
"5617",54807,"Fiji","",-16.8001166666667,178.324888888889,NA,2003,"10","Severity Unknown","","",""
"5618",54808,"Fiji","",-16.8350833333333,178.327777777778,NA,2003,"5","Severity Unknown","","",""
"5619",54809,"Fiji","",-16.8350833333333,178.327777777778,NA,2003,"5","Severity Unknown","","",""
"5620",54810,"Fiji","",-16.8350833333333,178.327777777778,NA,2003,"5","Severity Unknown","","",""
"5621",54811,"Fiji","",-16.8350833333333,178.327777777778,NA,2003,"10","Severity Unknown","","",""
"5622",54812,"Fiji","",-16.8350833333333,178.327777777778,NA,2003,"10","Severity Unknown","","",""
"5623",54813,"Fiji","",-16.8350833333333,178.327777777778,NA,2003,"10","Severity Unknown","","",""
"5624",54820,"Fiji","",-16.8335,179.265,NA,2003,"8.5","Severity Unknown","","","25.5"
"5625",54827,"Fiji","",-16.8391111111111,178.273888888889,NA,2002,"5","Severity Unknown","","","26"
"5626",54828,"Fiji","",-16.8391111111111,178.273888888889,NA,2002,"10","Severity Unknown","","","26"
"5627",54829,"Fiji","",-16.8391111111111,178.273888888889,NA,2002,"10","Severity Unknown","","","26"
"5628",54830,"Fiji","",-16.8291388888889,178.274,NA,2002,"5","Severity Unknown","","","26"
"5629",54831,"Fiji","",-16.8291388888889,178.274,NA,2002,"10","Severity Unknown","","","26"
"5630",54832,"Fiji","",-16.8073888888889,178.275611111111,NA,2002,"5","Severity Unknown","","","26"
"5631",54833,"Fiji","",-16.8073888888889,178.275611111111,NA,2002,"10","Severity Unknown","","","26"
